REF_DATE,GEO,DGUID,Inequality measures (5),Coordinate,Year (2):2020[1],Symbol,Year (2):2015[2],Symbol
2021,Deux-Montagnes,2021A00052472010,Gini index on adjusted household after-tax income,1823.4,0.241,,0.258,
2021,Deux-Montagnes,2021A00052472010,P90/P10 ratio on adjusted household after-tax income,1823.5,2.9,,3.2,
2021,Sainte-Marthe-sur-le-Lac,2021A00052472015,Total - Population in private households,1824.1,19755,,17995,
2021,Sainte-Marthe-sur-le-Lac,2021A00052472015,Gini index on adjusted household market income,1824.2,0.347,,0.336,
2021,Sainte-Marthe-sur-le-Lac,2021A00052472015,Gini index on adjusted household total income,1824.3,0.251,,0.260,
2021,Sainte-Marthe-sur-le-Lac,2021A00052472015,Gini index on adjusted household after-tax income,1824.4,0.215,,0.224,
2021,Sainte-Marthe-sur-le-Lac,2021A00052472015,P90/P10 ratio on adjusted household after-tax income,1824.5,2.6,,2.8,
2021,Pointe-Calumet,2021A00052472020,Total - Population in private households,1825.1,6280,,6430,
2021,Pointe-Calumet,2021A00052472020,Gini index on adjusted household market income,1825.2,0.377,,0.380,
2021,Pointe-Calumet,2021A00052472020,Gini index on adjusted household total income,1825.3,0.243,,0.269,
2021,Pointe-Calumet,2021A00052472020,Gini index on adjusted household after-tax income,1825.4,0.212,,0.234,
2021,Pointe-Calumet,2021A00052472020,P90/P10 ratio on adjusted household after-tax income,1825.5,2.7,,3.0,
2021,Saint-Joseph-du-Lac,2021A00052472025,Total - Population in private households,1826.1,7010,,6670,
2021,Saint-Joseph-du-Lac,2021A00052472025,Gini index on adjusted household market income,1826.2,0.369,,0.353,
2021,Saint-Joseph-du-Lac,2021A00052472025,Gini index on adjusted household total income,1826.3,0.272,,0.282,
2021,Saint-Joseph-du-Lac,2021A00052472025,Gini index on adjusted household after-tax income,1826.4,0.234,,0.242,
2021,Saint-Joseph-du-Lac,2021A00052472025,P90/P10 ratio on adjusted household after-tax income,1826.5,3.0,,3.1,
2021,Oka,2021A00052472032,Total - Population in private households,1827.1,3895,,3755,
2021,Oka,2021A00052472032,Gini index on adjusted household market income,1827.2,0.426,,0.406,
2021,Oka,2021A00052472032,Gini index on adjusted household total income,1827.3,0.307,,0.312,
2021,Oka,2021A00052472032,Gini index on adjusted household after-tax income,1827.4,0.264,,0.268,
2021,Oka,2021A00052472032,P90/P10 ratio on adjusted household after-tax income,1827.5,3.2,,3.6,
2021,Saint-Placide,2021A00052472043,Total - Population in private households,1828.1,1685,,1605,
2021,Saint-Placide,2021A00052472043,Gini index on adjusted household market income,1828.2,0.455,,0.435,
2021,Saint-Placide,2021A00052472043,Gini index on adjusted household total income,1828.3,0.322,,0.334,
2021,Saint-Placide,2021A00052472043,Gini index on adjusted household after-tax income,1828.4,0.272,,0.294,
2021,Saint-Placide,2021A00052472043,P90/P10 ratio on adjusted household after-tax income,1828.5,3.5,,3.7,
2021,Kanesatake,2021A00052472802,Total - Population in private households,1829.1,,x,0,...
2021,Kanesatake,2021A00052472802,Gini index on adjusted household market income,1829.2,,x,0,...
2021,Kanesatake,2021A00052472802,Gini index on adjusted household total income,1829.3,,x,0,...
2021,Kanesatake,2021A00052472802,Gini index on adjusted household after-tax income,1829.4,,x,0,...
2021,Kanesatake,2021A00052472802,P90/P10 ratio on adjusted household after-tax income,1829.5,,x,0,...
2021,Thérèse-De Blainville,2021A00032473,Total - Population in private households,1830.1,160255,,153955,
2021,Thérèse-De Blainville,2021A00032473,Gini index on adjusted household market income,1830.2,0.424,,0.426,
2021,Thérèse-De Blainville,2021A00032473,Gini index on adjusted household total income,1830.3,0.319,,0.352,
2021,Thérèse-De Blainville,2021A00032473,Gini index on adjusted household after-tax income,1830.4,0.269,,0.304,
2021,Thérèse-De Blainville,2021A00032473,P90/P10 ratio on adjusted household after-tax income,1830.5,3.3,,3.6,
2021,Boisbriand,2021A00052473005,Total - Population in private households,1831.1,28265,,26830,
2021,Boisbriand,2021A00052473005,Gini index on adjusted household market income,1831.2,0.432,,0.406,
2021,Boisbriand,2021A00052473005,Gini index on adjusted household total income,1831.3,0.298,,0.315,
2021,Boisbriand,2021A00052473005,Gini index on adjusted household after-tax income,1831.4,0.253,,0.272,
2021,Boisbriand,2021A00052473005,P90/P10 ratio on adjusted household after-tax income,1831.5,3.1,,3.4,
2021,Sainte-Thérèse,2021A00052473010,Total - Population in private households,1832.1,24850,,24380,
2021,Sainte-Thérèse,2021A00052473010,Gini index on adjusted household market income,1832.2,0.437,,0.451,
2021,Sainte-Thérèse,2021A00052473010,Gini index on adjusted household total income,1832.3,0.307,,0.347,
2021,Sainte-Thérèse,2021A00052473010,Gini index on adjusted household after-tax income,1832.4,0.266,,0.300,
2021,Sainte-Thérèse,2021A00052473010,P90/P10 ratio on adjusted household after-tax income,1832.5,3.3,,3.8,
2021,Blainville,2021A00052473015,Total - Population in private households,1833.1,59005,,56440,
2021,Blainville,2021A00052473015,Gini index on adjusted household market income,1833.2,0.406,,0.396,
2021,Blainville,2021A00052473015,Gini index on adjusted household total income,1833.3,0.319,,0.336,
2021,Blainville,2021A00052473015,Gini index on adjusted household after-tax income,1833.4,0.268,,0.288,
2021,Blainville,2021A00052473015,P90/P10 ratio on adjusted household after-tax income,1833.5,3.2,,3.4,
2021,Rosemère,2021A00052473020,Total - Population in private households,1834.1,14070,,13790,
2021,Rosemère,2021A00052473020,Gini index on adjusted household market income,1834.2,0.409,,0.424,
2021,Rosemère,2021A00052473020,Gini index on adjusted household total income,1834.3,0.326,,0.370,
2021,Rosemère,2021A00052473020,Gini index on adjusted household after-tax income,1834.4,0.276,,0.318,
2021,Rosemère,2021A00052473020,P90/P10 ratio on adjusted household after-tax income,1834.5,3.4,,3.9,
2021,Lorraine,2021A00052473025,Total - Population in private households,1835.1,9500,,9350,
2021,Lorraine,2021A00052473025,Gini index on adjusted household market income,1835.2,0.410,,0.477,
2021,Lorraine,2021A00052473025,Gini index on adjusted household total income,1835.3,0.337,,0.428,
2021,Lorraine,2021A00052473025,Gini index on adjusted household after-tax income,1835.4,0.280,,0.390,
2021,Lorraine,2021A00052473025,P90/P10 ratio on adjusted household after-tax income,1835.5,3.2,,3.8,
2021,Bois-des-Filion,2021A00052473030,Total - Population in private households,1836.1,10045,,9515,
2021,Bois-des-Filion,2021A00052473030,Gini index on adjusted household market income,1836.2,0.376,,0.381,
2021,Bois-des-Filion,2021A00052473030,Gini index on adjusted household total income,1836.3,0.265,,0.299,
2021,Bois-des-Filion,2021A00052473030,Gini index on adjusted household after-tax income,1836.4,0.229,,0.258,
2021,Bois-des-Filion,2021A00052473030,P90/P10 ratio on adjusted household after-tax income,1836.5,2.9,,3.2,
2021,Sainte-Anne-des-Plaines,2021A00052473035,Total - Population in private households,1837.1,14510,,13650,
2021,Sainte-Anne-des-Plaines,2021A00052473035,Gini index on adjusted household market income,1837.2,0.380,,0.367,
2021,Sainte-Anne-des-Plaines,2021A00052473035,Gini index on adjusted household total income,1837.3,0.251,,0.268,
2021,Sainte-Anne-des-Plaines,2021A00052473035,Gini index on adjusted household after-tax income,1837.4,0.218,,0.233,
2021,Sainte-Anne-des-Plaines,2021A00052473035,P90/P10 ratio on adjusted household after-tax income,1837.5,2.8,,2.9,
2021,Mirabel,2021A00032474,Total - Population in private households,1838.1,60850,,50300,
2021,Mirabel,2021A00032474,Gini index on adjusted household market income,1838.2,0.370,,0.347,
2021,Mirabel,2021A00032474,Gini index on adjusted household total income,1838.3,0.266,,0.272,
2021,Mirabel,2021A00032474,Gini index on adjusted household after-tax income,1838.4,0.230,,0.237,
2021,Mirabel,2021A00032474,P90/P10 ratio on adjusted household after-tax income,1838.5,2.9,,3.0,
2021,Mirabel,2021A00052474005,Total - Population in private households,1839.1,60850,,50300,
2021,Mirabel,2021A00052474005,Gini index on adjusted household market income,1839.2,0.370,,0.347,
2021,Mirabel,2021A00052474005,Gini index on adjusted household total income,1839.3,0.266,,0.272,
2021,Mirabel,2021A00052474005,Gini index on adjusted household after-tax income,1839.4,0.230,,0.237,
2021,Mirabel,2021A00052474005,P90/P10 ratio on adjusted household after-tax income,1839.5,2.9,,3.0,
2021,La Rivière-du-Nord,2021A00032475,Total - Population in private households,1840.1,137865,,124805,
2021,La Rivière-du-Nord,2021A00032475,Gini index on adjusted household market income,1840.2,0.418,,0.414,
2021,La Rivière-du-Nord,2021A00032475,Gini index on adjusted household total income,1840.3,0.284,,0.307,
2021,La Rivière-du-Nord,2021A00032475,Gini index on adjusted household after-tax income,1840.4,0.245,,0.266,
2021,La Rivière-du-Nord,2021A00032475,P90/P10 ratio on adjusted household after-tax income,1840.5,3.1,,3.4,
2021,Saint-Colomban,2021A00052475005,Total - Population in private households,1841.1,17725,,16010,
2021,Saint-Colomban,2021A00052475005,Gini index on adjusted household market income,1841.2,0.352,,0.339,
2021,Saint-Colomban,2021A00052475005,Gini index on adjusted household total income,1841.3,0.253,,0.267,
2021,Saint-Colomban,2021A00052475005,Gini index on adjusted household after-tax income,1841.4,0.219,,0.233,
2021,Saint-Colomban,2021A00052475005,P90/P10 ratio on adjusted household after-tax income,1841.5,2.7,,2.9,
2021,Saint-Jérôme,2021A00052475017,Total - Population in private households,1842.1,77880,,71225,
2021,Saint-Jérôme,2021A00052475017,Gini index on adjusted household market income,1842.2,0.446,,0.444,
2021,Saint-Jérôme,2021A00052475017,Gini index on adjusted household total income,1842.3,0.290,,0.316,
2021,Saint-Jérôme,2021A00052475017,Gini index on adjusted household after-tax income,1842.4,0.250,,0.274,
2021,Saint-Jérôme,2021A00052475017,P90/P10 ratio on adjusted household after-tax income,1842.5,3.2,,3.6,
2021,Sainte-Sophie,2021A00052475028,Total - Population in private households,1843.1,17990,,15545,
2021,Sainte-Sophie,2021A00052475028,Gini index on adjusted household market income,1843.2,0.362,,0.364,
2021,Sainte-Sophie,2021A00052475028,Gini index on adjusted household total income,1843.3,0.243,,0.267,
2021,Sainte-Sophie,2021A00052475028,Gini index on adjusted household after-tax income,1843.4,0.212,,0.230,
2021,Sainte-Sophie,2021A00052475028,P90/P10 ratio on adjusted household after-tax income,1843.5,2.7,,2.9,
2021,Prévost,2021A00052475040,Total - Population in private households,1844.1,13620,,12925,
2021,Prévost,2021A00052475040,Gini index on adjusted household market income,1844.2,0.377,,0.369,
2021,Prévost,2021A00052475040,Gini index on adjusted household total income,1844.3,0.280,,0.295,
2021,Prévost,2021A00052475040,Gini index on adjusted household after-tax income,1844.4,0.240,,0.257,
2021,Prévost,2021A00052475040,P90/P10 ratio on adjusted household after-tax income,1844.5,2.9,,3.2,
2021,Saint-Hippolyte,2021A00052475045,Total - Population in private households,1845.1,10650,,9100,
2021,Saint-Hippolyte,2021A00052475045,Gini index on adjusted household market income,1845.2,0.423,,0.414,
2021,Saint-Hippolyte,2021A00052475045,Gini index on adjusted household total income,1845.3,0.306,,0.326,
2021,Saint-Hippolyte,2021A00052475045,Gini index on adjusted household after-tax income,1845.4,0.260,,0.283,
2021,Saint-Hippolyte,2021A00052475045,P90/P10 ratio on adjusted household after-tax income,1845.5,3.1,,3.4,
2021,Argenteuil,2021A00032476,Total - Population in private households,1846.1,33860,,31720,
2021,Argenteuil,2021A00032476,Gini index on adjusted household market income,1846.2,0.476,,0.478,
2021,Argenteuil,2021A00032476,Gini index on adjusted household total income,1846.3,0.306,,0.334,
2021,Argenteuil,2021A00032476,Gini index on adjusted household after-tax income,1846.4,0.264,,0.290,
2021,Argenteuil,2021A00032476,P90/P10 ratio on adjusted household after-tax income,1846.5,3.2,,3.8,
2021,Saint-André-d'Argenteuil,2021A00052476008,Total - Population in private households,1847.1,3010,,2980,
2021,Saint-André-d'Argenteuil,2021A00052476008,Gini index on adjusted household market income,1847.2,0.436,,0.449,
2021,Saint-André-d'Argenteuil,2021A00052476008,Gini index on adjusted household total income,1847.3,0.276,,0.314,
2021,Saint-André-d'Argenteuil,2021A00052476008,Gini index on adjusted household after-tax income,1847.4,0.241,,0.274,
2021,Saint-André-d'Argenteuil,2021A00052476008,P90/P10 ratio on adjusted household after-tax income,1847.5,3.0,,3.5,
2021,Lachute,2021A00052476020,Total - Population in private households,1848.1,13365,,12400,
2021,Lachute,2021A00052476020,Gini index on adjusted household market income,1848.2,0.487,,0.503,
2021,Lachute,2021A00052476020,Gini index on adjusted household total income,1848.3,0.297,,0.336,
2021,Lachute,2021A00052476020,Gini index on adjusted household after-tax income,1848.4,0.256,,0.292,
2021,Lachute,2021A00052476020,P90/P10 ratio on adjusted household after-tax income,1848.5,3.2,,4.0,
2021,Gore,2021A00052476025,Total - Population in private households,1849.1,2285,,1905,
2021,Gore,2021A00052476025,Gini index on adjusted household market income,1849.2,0.470,,0.450,
2021,Gore,2021A00052476025,Gini index on adjusted household total income,1849.3,0.325,,0.345,
2021,Gore,2021A00052476025,Gini index on adjusted household after-tax income,1849.4,0.281,,0.302,
2021,Gore,2021A00052476025,P90/P10 ratio on adjusted household after-tax income,1849.5,3.6,,4.1,
2021,Mille-Isles,2021A00052476030,Total - Population in private households,1850.1,1710,,1555,
2021,Mille-Isles,2021A00052476030,Gini index on adjusted household market income,1850.2,0.454,,0.449,
2021,Mille-Isles,2021A00052476030,Gini index on adjusted household total income,1850.3,0.329,,0.357,
2021,Mille-Isles,2021A00052476030,Gini index on adjusted household after-tax income,1850.4,0.284,,0.306,
2021,Mille-Isles,2021A00052476030,P90/P10 ratio on adjusted household after-tax income,1850.5,3.1,,3.7,
2021,Wentworth,2021A00052476035,Total - Population in private households,1851.1,680,,530,
2021,Wentworth,2021A00052476035,Gini index on adjusted household market income,1851.2,0.529,,0.492,
2021,Wentworth,2021A00052476035,Gini index on adjusted household total income,1851.3,0.420,,0.400,
2021,Wentworth,2021A00052476035,Gini index on adjusted household after-tax income,1851.4,0.360,,0.344,
2021,Wentworth,2021A00052476035,P90/P10 ratio on adjusted household after-tax income,1851.5,4.2,,3.9,
2021,Brownsburg-Chatham,2021A00052476043,Total - Population in private households,1852.1,7165,,6995,
2021,Brownsburg-Chatham,2021A00052476043,Gini index on adjusted household market income,1852.2,0.446,,0.448,
2021,Brownsburg-Chatham,2021A00052476043,Gini index on adjusted household total income,1852.3,0.287,,0.314,
2021,Brownsburg-Chatham,2021A00052476043,Gini index on adjusted household after-tax income,1852.4,0.247,,0.272,
2021,Brownsburg-Chatham,2021A00052476043,P90/P10 ratio on adjusted household after-tax income,1852.5,3.1,,3.5,
2021,Grenville-sur-la-Rouge,2021A00052476052,Total - Population in private households,1853.1,2880,,2805,
2021,Grenville-sur-la-Rouge,2021A00052476052,Gini index on adjusted household market income,1853.2,0.482,,0.457,
2021,Grenville-sur-la-Rouge,2021A00052476052,Gini index on adjusted household total income,1853.3,0.310,,0.315,
2021,Grenville-sur-la-Rouge,2021A00052476052,Gini index on adjusted household after-tax income,1853.4,0.267,,0.271,
2021,Grenville-sur-la-Rouge,2021A00052476052,P90/P10 ratio on adjusted household after-tax income,1853.5,3.2,,3.4,
2021,Grenville,2021A00052476055,Total - Population in private households,1854.1,1815,,1715,
2021,Grenville,2021A00052476055,Gini index on adjusted household market income,1854.2,0.461,,0.478,
